ID,CommonName,Dive Number,FS,Total Indices On Whale,Total Seconds on Whale,Deployment Start (Local Time),Deployment End (Local Time),Dive Start (Index),Seconds From Deployment Start,Dive Start (Local Time),Dive End (Index),Dive End (Local Time),Dive Time (Indices),Dive Time (s),Descending Time (s),Bottom Time (s),Ascending Time (s),Fluking Time (%),Non-Fluking Time (%),Max Depth (m),Mean Depth (m),Fluking During Bottom (%),Non-Fluking During Bottom (%),Dive Dominant Stroking Frequency (Hz),Bottom Dominant Stroking Frequency (Hz),Gape Area (AO),Posterior Opening (PO),Speed,Pressure Differential,Volume Flow Rate (m3 per s),Volume Per Day (Continuous Filtering)
eg02_213g,North Atlantic Right Whale,66,5.8824,108470,18439.75248,15:05:27,20:12:47,67906,11543.92765,18:17:51,72275,11:10:02,4369,742.7240582,110.3291174,513.3958928,119.1690466,86.24713959,13.75286041,181.9416185,151.3457188,97.45033113,2.549668874,0.258818476,0.260226261,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,67,5.8824,108470,18439.75248,15:05:27,20:12:47,73245,12451.55039,18:32:59,77880,12:43:27,4635,787.9436965,109.9891201,573.2354141,104.8891609,85.3106126,14.6893874,180.099796,145.591327,97.56820878,2.431791222,0.258545673,0.258954384,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,68,5.8824,108470,18439.75248,15:05:27,20:12:47,79121,13450.4624,18:49:37,83619,14:19:06,4498,764.6538828,119.3390453,538.8956888,106.5891473,86.33029562,13.66970438,180.1658487,143.6765284,95.99369085,4.006309148,0.25775878,0.258094974,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,69,5.8824,108470,18439.75248,15:05:27,20:12:47,84663,14392.59486,19:05:20,88539,15:41:06,3876,658.9147287,130.5589555,415.3066775,113.2190942,88.03198349,11.96801651,179.5615001,138.7845034,97.2984036,2.701596398,0.270218329,0.271536272,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,70,5.8824,108470,18439.75248,15:05:27,20:12:47,89383,15194.98844,19:18:42,93831,17:09:18,4448,756.1539508,120.1890385,498.4360125,137.6988984,89.41335131,10.58664869,174.2253461,143.6217453,96.69167804,3.308321965,0.262767746,0.263196832,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,71,5.8824,108470,18439.75248,15:05:27,20:12:47,95290,16199.17041,19:35:26,99624,18:45:51,4334,736.7741058,118.8290494,512.0359037,106.0791514,89.088812,10.911188,172.5533674,143.2813769,95.8499336,4.150066401,0.265700652,0.261569477,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,72,5.8824,108470,18439.75248,15:05:27,20:12:47,101646,17279.68176,19:53:27,104766,20:11:33,3120,530.3957568,119.8490412,302.0875833,108.629131,88.40115348,11.59884652,153.1980934,118.8160112,87.84468205,12.15531795,0.248199708,0.244099442,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,73,5.8824,25286,4298.585611,15:39:58,16:51:37,287,48.78960968,15:40:47,3301,16:34:59,3014,512.375901,65.78947368,357.3371413,89.41928465,76.11940299,23.88059701,87.21596826,74.26370819,76.78401522,23.21598478,0.26742731,0.256421856,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,74,5.8824,25286,4298.585611,15:39:58,16:51:37,4719,802.2235822,15:53:20,9094,18:11:32,4375,743.74405,74.62940296,572.2154223,97.06922345,91.49908592,8.500914077,88.66302907,76.54081428,100,0,0.283310067,0.2782209,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,75,5.8824,25286,4298.585611,15:39:58,16:51:37,10859,1846.015232,16:10:44,15531,19:58:49,4672,794.2336461,76.66938664,632.0549436,85.67931457,94.84271346,5.15728654,87.13198882,76.87029391,100,0,0.275521123,0.268483514,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,76,5.8824,25286,4298.585611,15:39:58,16:51:37,16968,2884.536924,16:28:03,21632,21:40:30,4664,792.873657,71.05943152,573.74541,148.2388141,94.0192926,5.980707395,87.39549056,74.7596587,98.01481481,1.985185185,0.304176449,0.2926662,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,77,5.8824,167380,28454.37237,13:29:39,21:23:53,4763,809.7035224,13:43:09,7779,15:39:18,3016,512.7158983,82.61933905,321.6374269,108.629131,96.28770302,3.712296984,89.50727846,71.25275066,100,0,0.283969563,0.277555383,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,78,5.8824,167380,28454.37237,13:29:39,21:23:53,13337,2267.271862,14:07:26,17991,18:29:30,4654,791.1736706,103.3591731,585.8153135,102.1691826,91.96562836,8.034371643,88.33025329,75.4343986,95.85026117,4.149738828,0.25333275,0.250544764,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,79,5.8824,167380,28454.37237,13:29:39,21:23:53,19415,3300.523596,14:24:40,24627,20:20:06,5212,886.0329117,122.7390181,672.3446212,91.11927105,96.14425475,3.855745252,90.78868341,79.44449593,98.15423515,1.845764855,0.243622334,0.241879176,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,80,5.8824,167380,28454.37237,13:29:39,21:23:53,26172,4449.204406,14:43:48,31135,22:08:34,4963,843.7032504,121.7190262,635.7949136,86.35930913,94.39967768,5.600322321,92.91818835,78.50810179,96.68449198,3.315508021,0.249870125,0.252084472,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,81,5.8824,167380,28454.37237,13:29:39,21:23:53,33065,5621.005032,15:03:20,38379,0:09:18,5314,903.372773,89.92928057,718.0742554,95.53923569,94.09219191,5.90780809,89.4070803,77.9293758,96.92234848,3.077651515,0.248734043,0.246462244,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,82,5.8824,167380,28454.37237,13:29:39,21:23:53,40241,6840.915273,15:23:40,45150,2:02:09,4909,834.5233238,88.56929145,645.3148375,100.8091935,83.2586558,16.7413442,91.84272973,78.63280386,85.03688093,14.96311907,0.242761813,0.239343095,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,83,5.8824,167380,28454.37237,13:29:39,21:23:53,46651,7930.606555,15:41:50,50641,3:33:40,3990,678.2945736,102.8491772,273.1878145,302.4275806,72.48809822,27.51190178,94.51851976,66.3444013,83.88301182,16.11698818,0.282359139,0.248835745,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,84,5.8824,167380,28454.37237,13:29:39,21:23:53,53363,9071.637427,16:00:51,57760,5:32:19,4397,747.4840201,136.1689106,516.625867,94.85924113,95.81628013,4.183719873,90.445177,74.17195274,96.08423824,3.915761764,0.246532192,0.239568248,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,85,5.8824,167380,28454.37237,13:29:39,21:23:53,58707,9980.110159,16:15:59,60459,6:17:18,1752,297.8376173,107.7791378,57.28954168,132.9389365,77.63833428,22.36166572,91.09874684,58.40514743,100,0,0.263936387,0.228484028,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,86,5.8824,167380,28454.37237,13:29:39,21:23:53,62508,10626.27499,16:26:45,67206,8:09:45,4698,798.6536108,105.0591595,570.6854345,123.0790154,94.93509257,5.064907427,91.77711115,75.31495573,97.82543938,2.17456062,0.23049562,0.225392471,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,87,5.8824,167380,28454.37237,13:29:39,21:23:53,69522,11818.64545,16:46:38,74840,10:16:59,5318,904.0527676,101.3191894,708.5543316,94.34924521,92.08497838,7.915021621,97.38697437,84.80855798,96.76103647,3.238963532,0.236023482,0.229468257,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,88,5.8824,167380,28454.37237,13:29:39,21:23:53,76423,12991.80607,17:06:11,80845,11:57:04,4422,751.7339861,106.9291446,521.7258262,123.249014,90.0520009,9.947999096,91.9673014,75.1840634,97.88204627,2.117953731,0.237483268,0.23437765,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,89,5.8824,167380,28454.37237,13:29:39,21:23:53,82421,14011.45791,17:23:10,86695,13:34:34,4274,726.5741874,124.6090031,495.5460356,106.5891473,92.95906433,7.040935673,93.02664966,72.64556052,100,0,0.230742318,0.228596521,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,90,5.8824,167380,28454.37237,13:29:39,21:23:53,88237,15000.17,17:39:39,93152,15:22:11,4915,835.5433157,104.379165,654.8347613,76.499388,91.63954434,8.360455655,78.70688128,65.82006051,100,0,0.241285851,0.240368184,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,91,5.8824,167380,28454.37237,13:29:39,21:23:53,94607,16083.06134,17:57:42,99024,17:00:03,4417,750.8839929,91.45926833,548.5856113,111.0091119,89.11272069,10.88727931,86.78631324,68.15523456,97.737837,2.262163,0.235918693,0.22863,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,92,5.8824,167380,28454.37237,13:29:39,21:23:53,122152,20765.67387,19:15:45,125687,0:24:26,3535,600.9451924,83.46933225,387.2569019,130.3889569,89.59276018,10.40723982,86.63654937,59.58474805,97.10272169,2.897278314,0.259544486,0.25178692,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_222c,North Atlantic Right Whale,93,5.8824,36120,6140.350877,16:07:29,17:49:49,241,40.96967224,16:08:10,4249,17:18:18,4008,681.3545492,89.41928465,498.0960152,94.00924793,88.92491893,11.07508107,165.9421401,136.265579,96.31399317,3.686006826,0.284245864,0.277138287,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_222c,North Atlantic Right Whale,94,5.8824,36120,6140.350877,16:07:29,17:49:49,5964,1013.871889,16:24:23,9258,18:41:47,3294,559.9755202,90.94927241,361.0771114,108.119135,89.31714719,10.68285281,165.1695701,127.8806656,97.22222222,2.777777778,0.280422744,0.27755932,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_222c,North Atlantic Right Whale,95,5.8824,36120,6140.350877,16:07:29,17:49:49,10505,1785.835713,16:37:15,14766,20:13:35,4261,724.3642051,106.0791514,524.1058072,94.34924521,92.21022994,7.789770061,161.1348613,130.0163838,100,0,0.280185247,0.27263236,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_222c,North Atlantic Right Whale,96,5.8824,36120,6140.350877,16:07:29,17:49:49,16322,2774.717802,16:53:44,19311,21:29:20,2989,508.125935,97.23922209,232.5581395,178.498572,87.090301,12.909699,160.7767775,109.5963061,98.5380117,1.461988304,0.274368091,0.278248715,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_222c,North Atlantic Right Whale,97,5.8824,36120,6140.350877,16:07:29,17:49:49,20653,3510.981912,17:06:00,24567,22:56:56,3914,665.374677,109.3091255,454.5763634,101.6591867,92.00510856,7.994891443,159.4481206,126.7894131,100,0,0.272434335,0.267223503,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_222c,North Atlantic Right Whale,98,5.8824,36120,6140.350877,16:07:29,17:49:49,26824,4560.04352,17:23:29,30838,0:41:27,4014,682.374541,103.1891745,460.8663131,118.4890521,89.9626401,10.0373599,164.7786691,127.6054794,100,0,0.268547917,0.261549719,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_222c,North Atlantic Right Whale,99,5.8824,36120,6140.350877,16:07:29,17:49:49,32438,5514.415885,17:39:23,36100,2:09:09,3662,622.5350197,111.3491092,349.8572011,161.498708,74.11957412,25.88042588,158.5001039,119.2099441,90.08746356,9.912536443,0.26166129,0.256076514,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,100,5.8824,91310,15522.57582,15:51:35,20:10:18,871,148.0688154,15:54:03,4158,17:00:53,3287,558.7855297,114.0690874,351.3871889,93.49925201,72.08029197,27.91970803,133.4942684,112.8572054,85.09917755,14.90082245,0.238156314,0.235879108,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,101,5.8824,91310,15522.57582,15:51:35,20:10:18,5031,855.2631579,16:05:50,9381,18:27:56,4350,739.494084,129.0289678,516.7958656,93.83924929,87.72695932,12.27304068,132.4457816,113.1813664,90.625,9.375,0.235670231,0.246415435,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,102,5.8824,91310,15522.57582,15:51:35,20:10:18,10348,1759.145927,16:20:54,13918,19:43:33,3570,606.8951448,126.8189854,371.9570243,108.2891337,76.11313358,23.88686642,133.4542656,108.4137322,80.94149909,19.05850091,0.245190366,0.250331668,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,103,5.8824,91310,15522.57582,15:51:35,20:10:18,14718,2502.039984,16:33:17,18709,21:03:24,3991,678.4645723,131.5789474,102.6791786,444.376445,81.51302605,18.48697395,135.3034834,74.83607279,100,0,0.264471046,0.247725841,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,104,5.8824,91310,15522.57582,15:51:35,20:10:18,35005,5950.802394,17:30:46,38043,2:25:38,3038,516.4558684,221.6782266,125.118999,169.8286414,71.27344521,28.72655479,109.8758295,64.92765963,84.64673913,15.35326087,0.225780841,0.212784679,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,105,5.8824,91310,15522.57582,15:51:35,20:10:18,38930,6618.047056,17:41:53,42461,3:39:16,3531,600.2651979,204.1683667,284.4077247,111.8591051,89.4394111,10.5605889,107.60639,78.06313388,97.19067543,2.809324567,0.223004503,0.230385471,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,106,5.8824,91310,15522.57582,15:51:35,20:10:18,43420,7381.340949,17:54:36,46662,4:49:17,3242,551.1355909,139.2288862,129.368965,282.7077383,71.63120567,28.36879433,113.755291,72.98503053,77.26675427,22.73324573,0.227512288,0.214380567,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_229e,North Atlantic Right Whale,107,5.8824,91310,15522.57582,15:51:35,20:10:18,87855,14935.23052,20:00:30,91281,17:12:56,3426,582.4153407,128.5189718,337.4473004,116.619067,83.16311643,16.83688357,100.6961662,78.80630311,81.10831234,18.89168766,0.20935019,0.205687644,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,108,5.8824,88506,15045.89963,13:58:27,18:09:13,2249,382.3269414,14:04:49,6234,15:42:21,3985,677.4445804,137.6988984,449.1364069,90.77927377,79.35273457,20.64726543,127.2136048,97.65913368,82.02119606,17.97880394,0.222577477,0.205714865,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,109,5.8824,88506,15045.89963,13:58:27,18:09:13,7884,1340.269278,14:20:47,14286,17:56:33,6402,1088.331293,100.6391949,894.872841,92.98925609,92.75339685,7.246603155,125.3261062,110.5764476,96.99848024,3.001519757,0.20269504,0.195536614,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,110,5.8824,88506,15045.89963,13:58:27,18:09:13,15655,2661.328709,14:42:48,21618,19:58:45,5963,1013.70189,84.82932137,807.1535428,121.8890249,90.15761234,9.842387659,127.5661733,110.0269201,96.33529907,3.664700927,0.192490757,0.190084678,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,111,5.8824,88506,15045.89963,13:58:27,18:09:13,27177,4620.05304,15:15:27,32212,22:55:19,5035,855.9431525,106.0791514,653.3047736,96.72922617,88.97934869,11.02065131,120.1901578,98.60197698,100,0,0.199659731,0.198781178,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,112,5.8824,88506,15045.89963,13:58:27,18:09:13,33273,5656.364749,15:32:43,36571,0:07:58,3298,560.6555148,83.29933361,376.8869849,100.6391949,64.23158533,35.76841467,120.5826773,93.31212345,66.93730266,33.06269734,0.211059456,0.198222361,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,113,5.8824,88506,15045.89963,13:58:27,18:09:13,39559,6724.9762,15:50:32,45121,2:30:28,5562,945.5324357,107.6091391,701.4143887,136.6789066,90.72442926,9.275570735,133.3976788,114.3585805,98.61851672,1.381483277,0.195360628,0.194059164,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,114,5.8824,88506,15045.89963,13:58:27,18:09:13,46179,7850.367197,16:09:17,49263,3:39:30,3084,524.2758058,172.0386237,217.9382565,134.4689242,86.96920583,13.03079417,135.8336692,99.11444161,100,0,0.205265129,0.163218999,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,115,5.8824,88506,15045.89963,13:58:27,18:09:13,54554,9274.105807,16:33:01,59409,6:28:36,4855,825.3433973,96.89922481,609.1051272,119.5090439,88.1383855,11.8616145,136.5209969,110.231705,97.96260117,2.037398828,0.221462347,0.210543655,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_232d,North Atlantic Right Whale,116,5.8824,88506,15045.89963,13:58:27,18:09:13,76035,12925.84659,17:33:53,81908,12:43:35,5873,998.4020128,99.95920033,754.1139671,144.498844,94.10963568,5.890364317,153.7440003,131.4089199,100,0,0.198888249,0.195393582,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_233a,North Atlantic Right Whale,117,5.8824,38051,6468.618251,9:01:49,10:49:38,904,153.6787706,9:04:23,3643,10:02:32,2739,465.626275,123.9290086,181.3885489,160.4787162,75.32846715,24.67153285,152.1252826,117.3731187,100,0,0.240626213,0.232928207,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_233a,North Atlantic Right Whale,118,5.8824,38051,6468.618251,9:01:49,10:49:38,4884,830.2733578,9:15:39,9542,11:40:51,4658,791.8536652,98.08921529,573.0654155,120.869033,92.46619446,7.533805538,147.8469831,120.9471243,100,0,0.253171642,0.24806116,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_233a,North Atlantic Right Whale,119,5.8824,38051,6468.618251,9:01:49,10:49:38,12114,2059.363525,9:36:08,16528,13:37:17,4414,750.373997,127.3289814,527.8457772,95.36923705,88.10872027,11.89127973,154.885029,129.6432523,95.49114332,4.508856683,0.250252229,0.248756336,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_233a,North Atlantic Right Whale,120,5.8824,38051,6468.618251,9:01:49,10:49:38,17387,2955.766354,9:51:05,21712,15:03:41,4325,735.244118,98.42921257,524.7858017,112.1991024,87.79472954,12.20527046,161.8524413,135.9096252,98.47748623,1.522513767,0.25197891,0.249504629,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_233a,North Atlantic Right Whale,121,5.8824,38051,6468.618251,9:01:49,10:49:38,23299,3960.798314,10:07:50,27843,16:45:52,4544,772.4738202,123.5890113,545.1856385,103.869169,93.24532453,6.754675468,173.5299253,140.7242116,100,0,0.234447898,0.234597479,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_233a,North Atlantic Right Whale,122,5.8824,38051,6468.618251,9:01:49,10:49:38,29053,4938.970488,10:24:08,33862,18:26:11,4809,817.5234598,104.8891609,612.6750986,100.129199,86.59043659,13.40956341,155.7563627,132.8069149,91.98113208,8.018867925,0.245725919,0.245595968,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_236c,North Atlantic Right Whale,123,5.8824,72857,12385.59092,8:56:58,12:23:24,2786,473.6162111,9:04:52,7577,11:03:15,4791,814.4634843,60.17951856,677.7845777,76.66938664,81.90734558,18.09265442,133.226447,112.5755725,87.58465011,12.41534989,0.277417989,0.269083178,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_236c,North Atlantic Right Whale,124,5.8824,72857,12385.59092,8:56:58,12:23:24,8391,1426.458588,9:20:44,13750,12:46:08,5359,911.0227118,81.25934993,744.254046,85.67931457,88.93656716,11.06343284,137.5078827,117.2485856,97.60164459,2.398355413,0.277051931,0.275019152,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_236c,North Atlantic Right Whale,125,5.8824,72857,12385.59092,8:56:58,12:23:24,14666,2493.200054,9:38:31,19802,14:27:00,5136,873.1130151,86.86930505,670.4746362,115.9390725,89.09869574,10.90130426,132.8808517,110.9552381,95.58823529,4.411764706,0.279283062,0.277534959,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_236c,North Atlantic Right Whale,126,5.8824,72857,12385.59092,8:56:58,12:23:24,20551,3493.642051,9:55:12,25732,16:05:50,5181,880.7629539,90.43927649,708.2143343,82.27934177,87.76534157,12.23465843,130.8653268,112.1051413,97.71963514,2.280364858,0.280884355,0.275878564,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_236c,North Atlantic Right Whale,127,5.8824,72857,12385.59092,8:56:58,12:23:24,26528,4509.723922,10:12:08,31705,17:45:23,5177,880.0829593,83.46933225,708.5543316,88.22929417,90.69138664,9.308613364,144.30727,120.829083,96.92898273,3.071017274,0.275232693,0.270707623,1.5,0.5,1.2,5904,3.054701295,263926.1919
